name,country,latitude,longitude,timezone,population
West Oak Lane,США,40.06928,-75.16629,America/New_York,38699
Whitehall Township,США,40.66676,-75.49991,America/New_York,24896
Wilkes-Barre,США,41.24591,-75.88131,America/New_York,40780
Wilkinsburg,США,40.44174,-79.88199,America/New_York,15731
Williamsport,США,41.24119,-77.00108,America/New_York,29201
Willow Grove,США,40.144,-75.11573,America/New_York,15726
Wissinoming,США,40.02233,-75.06323,America/New_York,21445
Barrington,США,41.74066,-71.30866,America/New_York,16669
Bristol,США,41.67705,-71.26616,America/New_York,22795
Central Falls,США,41.89066,-71.39228,America/New_York,19303
Coventry,США,41.7001,-71.68284,America/New_York,35525
Cranston,США,41.77982,-71.43728,America/New_York,81073
Cumberland,США,41.96677,-71.43284,America/New_York,34843
East Providence,США,41.81371,-71.37005,America/New_York,47408
Middletown,США,41.54566,-71.29144,America/New_York,17303
Narragansett,США,41.4501,-71.4495,America/New_York,15868
Newport,США,41.4901,-71.31283,America/New_York,24232
North Kingstown,США,41.5501,-71.46617,America/New_York,28042
North Providence,США,41.8501,-71.46617,America/New_York,33835
Pawtucket,США,41.87871,-71.38256,America/New_York,71591
Portsmouth,США,41.60232,-71.25033,America/New_York,17756
Providence,США,41.82399,-71.41283,America/New_York,190934
Smithfield,США,41.92204,-71.54951,America/New_York,21872
Warwick,США,41.7001,-71.41617,America/New_York,81699
West Warwick,США,41.69689,-71.52194,America/New_York,30146
Westerly,США,41.3776,-71.82729,America/New_York,17936
Woonsocket,США,42.00288,-71.51478,America/New_York,41475
Aberdeen,США,45.4647,-98.48648,America/Chicago,28102
Brookings,США,44.31136,-96.79839,America/Chicago,23657
Mitchell,США,43.70943,-98.0298,America/Chicago,15669
Sioux Falls,США,43.54369,-96.72796,America/Chicago,171544
Watertown,США,44.89941,-97.11507,America/Chicago,22073
Burlington,США,44.47588,-73.21207,America/New_York,42452
Colchester,США,44.54394,-73.14791,America/New_York,16986
Rutland,США,43.61062,-72.97261,America/New_York,15824
South Burlington,США,44.46699,-73.17096,America/New_York,18791
Appleton,США,44.26193,-88.41538,America/Chicago,74139
Ashwaubenon,США,44.48221,-88.0701,America/Chicago,17176
Beaver Dam,США,43.45777,-88.83733,America/Chicago,16564
Bellevue,США,44.44416,-87.9201,America/Chicago,15317
Beloit,США,42.50835,-89.03178,America/Chicago,36891
Brookfield,США,43.06057,-88.10648,America/Chicago,38025
Caledonia,США,42.8078,-87.92425,America/Chicago,24684
Cudahy,США,42.95974,-87.86147,America/Chicago,18353
De Pere,США,44.44888,-88.06038,America/Chicago,24724
Eau Claire,США,44.81135,-91.49849,America/Chicago,67778
Fitchburg,США,42.96083,-89.46984,America/Chicago,27996
Fond du Lac,США,43.775,-88.43883,America/Chicago,42933
Franklin,США,42.88863,-88.03842,America/Chicago,36222
Germantown,США,43.22862,-88.11037,America/Chicago,19993
Green Bay,США,44.51916,-88.01983,America/Chicago,105207
Greenfield,США,42.9614,-88.01259,America/Chicago,37349
Howard,США,44.5436,-88.08816,America/Chicago,19250
Janesville,США,42.68279,-89.01872,America/Chicago,64123
Kaukauna,США,44.27804,-88.27205,America/Chicago,15854
Kenosha,США,42.58474,-87.82119,America/Chicago,99858
La Crosse,США,43.80136,-91.23958,America/Chicago,52306
Madison,США,43.07305,-89.40123,America/Chicago,280305
Manitowoc,США,44.08861,-87.65758,America/Chicago,33010
Marshfield,США,44.66885,-90.1718,America/Chicago,18620
Menasha,США,44.20221,-88.4465,America/Chicago,17572
Menomonee Falls,США,43.1789,-88.11731,America/Chicago,36119
Menomonie,США,44.87552,-91.91934,America/Chicago,16305
Mequon,США,43.21555,-88.03001,America/Chicago,23132
Middleton,США,43.09722,-89.50429,America/Chicago,18979
Milwaukee,США,43.0389,-87.90647,America/Chicago,563531
Muskego,США,42.90585,-88.13898,America/Chicago,24755
Neenah,США,44.18582,-88.46261,America/Chicago,25792
New Berlin,США,42.9764,-88.10842,America/Chicago,39825
North La Crosse,США,43.84635,-91.24819,America/Chicago,50470
Oak Creek,США,42.88585,-87.86314,America/Chicago,35243
Oconomowoc,США,43.11167,-88.49927,America/Chicago,16360
Onalaska,США,43.88441,-91.23514,America/Chicago,18468
Oshkosh,США,44.02471,-88.54261,America/Chicago,66555
Pleasant Prairie,США,42.55308,-87.93341,America/Chicago,20726
Racine,США,42.72613,-87.78285,America/Chicago,77742
River Falls,США,44.86136,-92.62381,America/Chicago,15269
Sheboygan,США,43.75083,-87.71453,America/Chicago,48797
South Milwaukee,США,42.91057,-87.86064,America/Chicago,21233
Stevens Point,США,44.52358,-89.57456,America/Chicago,26604
Sun Prairie,США,43.1836,-89.21373,America/Chicago,32365
Superior,США,46.72077,-92.10408,America/Chicago,26579
Watertown,США,43.19472,-88.72899,America/Chicago,23819
Waukesha,США,43.01168,-88.23148,America/Chicago,71970
Wausau,США,44.95914,-89.63012,America/Chicago,39094
Wauwatosa,США,43.04946,-88.00759,America/Chicago,47614
West Allis,США,43.01668,-88.00703,America/Chicago,60620
West Bend,США,43.42528,-88.18343,America/Chicago,31695
Weston,США,44.8908,-89.54762,America/Chicago,15069
Wisconsin Rapids,США,44.38358,-89.81735,America/Chicago,17897
Weirton,США,40.41896,-80.58952,America/New_York,19175
Weirton Heights,США,40.4084,-80.53924,America/New_York,19450
Wheeling,США,40.06396,-80.72091,America/New_York,27648
Ansonia,США,41.34621,-73.079,America/New_York,18854
Avon,США,41.80982,-72.83065,America/New_York,18932
Bloomfield,США,41.82649,-72.73009,America/New_York,21535
Bridgeport,США,41.17923,-73.18945,America/New_York,147629
Bristol,США,41.67176,-72.94927,America/New_York,60452
Branford,США,41.27954,-72.8151,America/New_York,29438
Cheshire,США,41.49899,-72.90066,America/New_York,29443
Fillmore,США,34.39916,-118.91815,America/Los_Angeles,15548
Buckeye,США,33.37032,-112.58378,America/Phoenix,50876
Bullhead City,США,35.14778,-114.5683,America/Phoenix,39445
Casa Grande,США,32.8795,-111.75735,America/Phoenix,51460
Casas Adobes,США,32.32341,-110.9951,America/Phoenix,66795
Catalina Foothills,США,32.29785,-110.9187,America/Phoenix,50796
Chandler,США,33.30616,-111.84125,America/Phoenix,260828
Deer Valley,США,33.68393,-112.13488,America/Phoenix,165656
Douglas,США,31.34455,-109.54534,America/Phoenix,16592
Drexel Heights,США,32.14119,-111.02843,America/Phoenix,27749
El Mirage,США,33.61309,-112.3246,America/Phoenix,33935
Eloy,США,32.7559,-111.55484,America/Phoenix,17059
Flagstaff,США,35.19807,-111.65127,America/Phoenix,70320
Florence,США,33.03145,-111.38734,America/Phoenix,31110
Flowing Wells,США,32.29396,-111.00982,America/Phoenix,16419
Fortuna Foothills,США,32.65783,-114.41189,America/Phoenix,26265
Fountain Hills,США,33.61171,-111.71736,America/Phoenix,23899
Gilbert,США,33.35283,-111.78903,America/Phoenix,247542
Glendale,США,33.53865,-112.18599,America/Phoenix,240126
Goodyear,США,33.43532,-112.35821,America/Phoenix,79003
Green Valley,США,31.85425,-110.9937,America/Phoenix,21391
Kingman,США,35.18944,-114.05301,America/Phoenix,28912
Lake Havasu City,США,34.4839,-114.32245,America/Phoenix,53553
Marana,США,32.43674,-111.22538,America/Phoenix,41315
Maricopa,США,33.05811,-112.04764,America/Phoenix,48602
Maryvale,США,33.50199,-112.17765,America/Phoenix,208189
Mesa,США,33.42227,-111.82264,America/Phoenix,471825
Nogales,США,31.34038,-110.93425,America/Phoenix,20252
Oro Valley,США,32.39091,-110.96649,America/Phoenix,45303
Payson,США,34.23087,-111.32514,America/Phoenix,15345
Peoria,США,33.5806,-112.23738,America/Phoenix,190985
Phoenix,США,33.44838,-112.07404,America/Phoenix,1650070
Prescott,США,34.54002,-112.4685,America/Phoenix,41899
Prescott Valley,США,34.61002,-112.31572,America/Phoenix,42197
Queen Creek,США,33.24866,-111.6343,America/Phoenix,34614
Rio Rico,США,31.47148,-110.97648,America/Phoenix,18962
Sahuarita,США,31.95758,-110.95565,America/Phoenix,25707
San Luis,США,32.487,-114.78218,America/Phoenix,31520
Scottsdale,США,33.50921,-111.89903,America/Phoenix,236839
Sierra Vista,США,31.55454,-110.30369,America/Phoenix,43355
Somerton,США,32.59644,-114.70968,America/Phoenix,15048
Sun City,США,33.59754,-112.27182,America/Phoenix,37499
Sun City West,США,33.66198,-112.34127,America/Phoenix,24535
Surprise,США,33.63059,-112.33322,America/Phoenix,143148
Tanque Verde,США,32.25174,-110.73731,America/Phoenix,16901
Tempe,США,33.41477,-111.90931,America/Phoenix,175826
Tempe Junction,США,33.41421,-111.94348,America/Phoenix,158368
Tucson,США,32.22174,-110.92648,America/Phoenix,542629
Yuma,США,32.72532,-114.6244,America/Phoenix,95548
Adelanto,США,34.58277,-117.40922,America/Los_Angeles,33166
Agoura,США,34.14306,-118.73787,America/Los_Angeles,20537
Agoura Hills,США,34.13639,-118.77453,America/Los_Angeles,20915
Agua Caliente,США,38.32408,-122.48804,America/Los_Angeles,27090
Alameda,США,37.77099,-122.26087,America/Los_Angeles,78630
Albany,США,37.88687,-122.29775,America/Los_Angeles,19735
Alhambra,США,34.09529,-118.12701,America/Los_Angeles,85551
Aliso Viejo,США,33.56504,-117.72712,America/Los_Angeles,50195
Altadena,США,34.18973,-118.13118,America/Los_Angeles,42777
Alum Rock,США,37.36605,-121.82718,America/Los_Angeles,15536
American Canyon,США,38.17492,-122.2608,America/Los_Angeles,20554
Anaheim,США,33.83529,-117.9145,America/Los_Angeles,350742
Antelope,США,38.70824,-121.32995,America/Los_Angeles,45770
Antioch,США,38.00492,-121.80579,America/Los_Angeles,110542
Apple Valley,США,34.50083,-117.18588,America/Los_Angeles,72174
Arcadia,США,34.13973,-118.03534,America/Los_Angeles,58408
Arroyo Grande,США,35.11859,-120.59073,America/Los_Angeles,18108
Artesia,США,33.86585,-118.08312,America/Los_Angeles,16961
Arvin,США,35.20913,-118.82843,America/Los_Angeles,20876
Ashland,США,37.69465,-122.11385,America/Los_Angeles,21925
Atascadero,США,35.48942,-120.67073,America/Los_Angeles,29819
Atwater Village,США,34.1164,-118.25646,America/Los_Angeles,15455
Atwater,США,37.34772,-120.60908,America/Los_Angeles,29237
Avocado Heights,США,34.03612,-117.99118,America/Los_Angeles,15411
Azusa,США,34.13362,-117.90756,America/Los_Angeles,49690
Bakersfield,США,35.37329,-119.01871,America/Los_Angeles,373640
Baldwin Park,США,34.08529,-117.9609,America/Los_Angeles,77071
Banning,США,33.92557,-116.87641,America/Los_Angeles,30945
Barstow,США,34.89859,-117.02282,America/Los_Angeles,23692
Barstow Heights,США,34.86971,-117.05615,America/Los_Angeles,24202
Bay Point,США,38.02909,-121.96163,America/Los_Angeles,21534
Beaumont,США,33.92946,-116.97725,America/Los_Angeles,43811
Bell,США,33.97751,-118.18702,America/Los_Angeles,36205
Bell Gardens,США,33.96529,-118.15146,America/Los_Angeles,43106
Bellflower,США,33.88168,-118.11701,America/Los_Angeles,78441
Belmont,США,37.52021,-122.2758,America/Los_Angeles,27218
Benicia,США,38.04937,-122.15858,America/Los_Angeles,28167
Berkeley,США,37.87159,-122.27275,America/Los_Angeles,120972
Beverly Hills,США,34.07362,-118.40036,America/Los_Angeles,34869
Bloomington,США,34.07029,-117.39588,America/Los_Angeles,23851
Blythe,США,33.6103,-114.59635,America/Los_Angeles,19208
Bostonia,США,32.80755,-116.93642,America/Los_Angeles,15379
Boyle Heights,США,34.0339,-118.20535,America/Los_Angeles,92785
Brawley,США,32.97866,-115.53027,America/Los_Angeles,25897
Brea,США,33.91668,-117.90006,America/Los_Angeles,41944
Brentwood,США,37.93187,-121.69579,America/Los_Angeles,58968
Brentwood,США,34.05195,-118.47397,America/Los_Angeles,33312
Buena Park,США,33.86751,-117.99812,America/Los_Angeles,83270
Burbank,США,34.18084,-118.30897,America/Los_Angeles,105319
Burlingame,США,37.5841,-122.36608,America/Los_Angeles,30459
Calabasas,США,34.15778,-118.63842,America/Los_Angeles,23058
Calexico,США,32.67895,-115.49888,America/Los_Angeles,40053
Camarillo,США,34.21639,-119.0376,America/Los_Angeles,67608
Cameron Park,США,38.66879,-120.98716,America/Los_Angeles,18228
Campbell,США,37.28717,-121.94996,America/Los_Angeles,41117
Canoga Park,США,34.20112,-118.59814,America/Los_Angeles,60578
Canyon Country,США,34.42333,-118.47203,America/Los_Angeles,59530
Carlsbad,США,33.15809,-117.35059,America/Los_Angeles,114746
Carmichael,США,38.61713,-121.32828,America/Los_Angeles,61762
Carson,США,33.83141,-118.28202,America/Los_Angeles,93281
Castaic,США,34.48888,-118.62287,America/Los_Angeles,19015
Castro Valley,США,37.6941,-122.08635,America/Los_Angeles,61388
Cathedral City,США,33.77974,-116.46529,America/Los_Angeles,53826
Ceres,США,37.59493,-120.95771,America/Los_Angeles,47963
Cerritos,США,33.85835,-118.06479,America/Los_Angeles,49975
Chatsworth,США,34.25723,-118.6012,America/Los_Angeles,41255
Chico,США,39.72849,-121.83748,America/Los_Angeles,121345
Chinatown,США,37.7966,-122.40858,America/Los_Angeles,100574
Chino,США,34.01223,-117.68894,America/Los_Angeles,85595
Chino Hills,США,33.9938,-117.75888,America/Los_Angeles,78309
Chowchilla,США,37.123,-120.26018,America/Los_Angeles,18510
Chula Vista,США,32.64005,-117.0842,America/Los_Angeles,265757
Citrus Heights,США,38.70712,-121.28106,America/Los_Angeles,87056
Claremont,США,34.09668,-117.71978,America/Los_Angeles,36283
Clearlake,США,38.95823,-122.62637,America/Los_Angeles,15182
Clovis,США,36.82523,-119.70292,America/Los_Angeles,104180
Coachella,США,33.6803,-116.17389,America/Los_Angeles,44635
Coalinga,США,36.13968,-120.36015,America/Los_Angeles,16564
Colton,США,34.0739,-117.31365,America/Los_Angeles,54621
Compton,США,33.89585,-118.22007,America/Los_Angeles,98462
Concord,США,37.97798,-122.03107,America/Los_Angeles,128667
Corcoran,США,36.09801,-119.5604,America/Los_Angeles,22477
Corona,США,33.87529,-117.56644,America/Los_Angeles,164226
Coronado,США,32.68589,-117.18309,America/Los_Angeles,24812
Costa Mesa,США,33.64113,-117.91867,America/Los_Angeles,113204
Covina,США,34.09001,-117.89034,America/Los_Angeles,48984
Cudahy,США,33.96057,-118.18535,America/Los_Angeles,24311
Culver City,США,34.02112,-118.39647,America/Los_Angeles,39717
Cupertino,США,37.323,-122.03218,America/Los_Angeles,60572
Cypress,США,33.81696,-118.03729,America/Los_Angeles,49290
Daly City,США,37.70577,-122.46192,America/Los_Angeles,106562
Dana Point,США,33.46697,-117.69811,America/Los_Angeles,34181
Danville,США,37.82159,-121.99996,America/Los_Angeles,44400
Davis,США,38.54491,-121.74052,America/Los_Angeles,67666
Delano,США,35.76884,-119.24705,America/Los_Angeles,52733
Desert Hot Springs,США,33.96173,-116.50353,America/Los_Angeles,28335
Diamond Bar,США,34.02862,-117.81034,America/Los_Angeles,56897
Dinuba,США,36.54328,-119.38707,America/Los_Angeles,23702
Dixon,США,38.44546,-121.8233,America/Los_Angeles,19390
Downey,США,33.94001,-118.13257,America/Los_Angeles,114219
Duarte,США,34.13945,-117.97729,America/Los_Angeles,21990
Dublin,США,37.70215,-121.93579,America/Los_Angeles,57721
East Rancho Dominguez,США,33.89807,-118.19535,America/Los_Angeles,15135
East Hemet,США,33.74002,-116.93891,America/Los_Angeles,17418
